ID,Make,Model,Version,Status as 1 Nov 2017,Car class (personal opinion),Body style,Price production cars,Price discontinued cars (last recorded price),Image URL,Length (mm),Width (mm),Height (mm),Wheelbase (mm),Ground clearance (mm),Kerb weight (kg),Bootspace (litres),No of doors,Seating capacity,No of seating rows,Displacement (cc),Max power (bhp),Max power (rpm),Max torque (Nm),Max torque (rpm),Transmission type,No of gears,Drivetrain,Engine type,Cylinders,Bore x Stroke (mm),Compression ratio,Valves per cylinder,Dual clutch,Sport mode,Fuel system,Turbocharger/supercharger,Turbocharge type,Driving modes,Manual shifting for automatic,Engine start-stop,Fuel type,Alternate fuel type,Mileage (kmpl),Fuel tank capacity (litres),Suspension front,Suspension rear,Brake type front,Brake type rear,Steering type,Turning radius (m),Wheels,Spare wheel,Tyres front,Tyres rear,Colour names,Colour RGB,Airbags,Dual-Stage Airbags,Middle rear three-point seatbelt,Middle Rear Head Rest,Tyre Pressure Monitoring System (TMPS),Child Seat Anchor Points,Seat Belt Warning,Anti-Lock Braking System (ABS),Electronic Brake-force Distribution (EBD),Brake Assist (BA),Electronic Stability Program (ESP),Four-Wheel-Drive,Hill Hold Control,Traction Control System (TC/TCS),Ride Height Adjustment,Hill Descent Control,Limited Slip Differential (LSD),Differential Lock,Engine immobilizer,Central Locking,Speed Sensing Door Lock,Child Safety Lock,Air Conditioner,Rear AC,12V Power Outlets,Steering Adjustment,Keyless Start/ Button Start,Headlight off and Ignition Key Off Reminder,Cruise Control,Parking Sensors,Parking Assist,Anti-glare Mirrors,Vanity Mirrors on Sun Visors,Heater,Cabin-Boot Access,Seat Upholstery,Leather-wrapped Steering Wheel,Leather-wrapped Gear Knob,Driver Seat Adjustment,Head-rests,Front Passenger Seat Adjustment,Lumbar Support,Adjustable Lumbar Support,Driver Armrest,Rear Passenger Seats,Rear Passenger Adjustable seats,3rd Row Seats,3rd Row Seat Adjustment,Ventilated Seats,Ventilated Seat Type,Interiors,Interior Colours,Rear Armrest,Folding Rear Seat,Split Rear Seat,Split Third Row Seat,Front Seat Pockets,Adjustable Head-rests,Electrically Adjustable Headrests,Cup Holders,Driver Armrest Storage,Cooled Glove Box,Sunglass Holder,Third Row Cup Holders,One Touch -Down,One Touch - Up,Power Windows,Outside Rear View Mirrors (ORVMs),Adjustable ORVM,Turn Indicators on ORVM,Rear Defogger,Rear Wiper,Exterior Door Handles,Interior Door Handles,Rain-sensing Wipers,Door Pockets,Door Blinds,Rear Window Blind,Boot-lid Opener,Sunroof / Moonroof,Roof rails,Roof Mounted Antenna,Body Coloured Bumpers,Chrome Finish Exhaust pipe,Body Kit,Rub - Strips,Cornering Headlights,Headlamps,Automatic Head Lamps,Follow me home headlamps,Daytime Running Lights,Fog Lamps,Tail Lamps,Cabin Lamps,Headlight Height Adjuster,Glove Box Lamp,Lights on Vanity Mirrors,Rear Reading Lamp,Instrument Cluster,Trip Meter,Average Fuel Consumption,Average Speed,Distance to Empty,Clock,Low Fuel Level Warning,Door Ajar Warning,Adjustable Cluster Brightness,Gear Indicator,Shift Indicator,Heads Up Display (HUD),Tachometer,Instantaneous Consumption,Integrated (in-dash) Music System,Head Unit Size,Display,Display Screen for Rear Passengers,GPS Navigation System,Speakers,USB Compatibility,Aux Compatibility,Bluetooth Compatibility,MP3 Playback,CD Player,DVD Playback,AM/FM Radio,iPod Compatibility,Internal Hard-drive,Steering mounted controls,Voice Command,Warranty (Years),Warranty (Kilometres),
2536,Chevrolet,Tavera,Neo 3 LS- 7 STR BS-IV,Discontinued,Compact SUV,SUV,,9.16 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1640,,5,7,3,1999,105,4000,263,1750,Manual,5,RWD,4 Cylinder TDCi  Diesel Engine ,"4, Inline ",,,,,,Direct Injection ,,,,,,Diesel,,13.7,55,,,Disc ,Drum ,,,,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Cavlar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,,,No ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,No ,No,No ,,Manual,No ,No ,No ,No ,No ,No ,,No ,No ,Co-Driver Only ,Yes ,,Fabric,No ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,50:50 split ,No ,Yes ,Front &amp; Rear ,,No ,,No ,No ,No ,,,Front Only,,Externally Adjustable ,No ,No ,No ,Body Coloured ,,No ,Front ,,,Internal ,No ,No ,No ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,No ,,,Yes ,No ,No ,No ,,,No ,No ,No ,Digital ,Yes ,No ,,,,,,No ,No ,Not Available ,,,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,,3,100000,
2534,Chevrolet,Tavera,Neo 3 LS- 7(C) STR BS-III,Discontinued,Compact SUV,SUV,,10.1 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1660,,5,7,3,2499,80,3900,186,1800,Manual,5,RWD,4 Cylinder Direct Injection Turbo Diesel  ,"4, Inline ",,,"2, SOHC ",No ,No ,Direct Injection ,Turbocharged ,Fixed Geometry ,No ,No ,No ,Diesel,Not Applicable,13.7,55,,,Disc ,Drum ,Power assisted (Electric) ,,Steel Rims ,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Caviar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,No ,No ,No ,No,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No,No ,Yes ,Manual,No ,No ,No ,No ,No ,No ,No ,No ,Manual - Internal Only ,Co-Driver Only ,Yes ,No ,Fabric,No ,No ,Manual ,Front &amp; Rear ,Manual ,No ,No ,No ,Captain Seats ,No ,Bench ,No ,No ,No ,Dual Tone ,Beige and Black ,No ,Full ,50:50 split ,No ,Yes ,Front &amp; Rear ,No ,No ,No ,No ,No ,No ,No ,No ,Front &amp; Rear,Black ,Externally Adjustable ,No ,No ,No ,Black ,Black ,No ,Front ,No ,No ,Internal ,No ,No ,No ,Yes ,No ,No ,No ,No ,Conventional ,No ,No ,No ,No ,Conventional ,Front ,Yes ,No ,No ,No ,Analog ,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,No ,No ,No ,No ,No ,Analog ,No ,No ,Not Available ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,3,100000,
2537,Chevrolet,Tavera,Neo 3 LS- 7(C) STR BS-IV,Discontinued,Compact SUV,SUV,,9.27 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1640,,5,7,3,1999,105,4000,263,1750,Manual,5,RWD,4 Cylinder TDCi  Diesel Engine ,"4, Inline ",,,,,,Direct Injection ,,,,,,Diesel,,13.7,55,,,Disc ,Drum ,,,,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Cavlar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,,,No ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,No ,No,No ,,Manual,No ,No ,No ,No ,No ,No ,,No ,No ,Co-Driver Only ,Yes ,,Fabric,No ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,50:50 split ,No ,Yes ,Front &amp; Rear ,,No ,,No ,No ,No ,,,Front Only,,Externally Adjustable ,No ,No ,No ,Body Coloured ,,No ,Front ,,,Internal ,No ,No ,No ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,No ,,,Yes ,No ,No ,No ,,,No ,No ,No ,Digital ,Yes ,No ,,,,,,No ,No ,Not Available ,,,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,,3,100000,
4648,Chevrolet,Tavera,Neo 3 LS-9 STR-BSIII,Discontinued,Compact SUV,SUV,,9.71 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/specialVersions/4648.jpg?v=20160325052114&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1660,,5,9,3,2499,80,3900,186,1800,Manual,5,RWD,4 Cylinder Direct Injection Turbo Diesel  ,"4, Inline ",,,"2, SOHC ",No ,No ,Direct Injection ,Turbocharged ,Fixed Geometry ,No ,No ,No ,Diesel,Not Applicable,13.7,55,,,Disc ,Drum ,Power assisted (Electric) ,,Steel Rims ,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Caviar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,No ,No ,No ,No,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No,No ,Yes ,Manual,No ,No ,No ,No ,No ,No ,No ,No ,Manual - Internal Only ,Co-Driver Only ,Yes ,No ,Fabric,No ,No ,Manual ,Front &amp; Rear ,Manual ,No ,No ,No ,Captain Seats ,No ,Bench ,No ,No ,No ,Dual Tone ,Beige and Black ,No ,Full ,50:50 split ,No ,Yes ,Front &amp; Rear ,No ,No ,No ,No ,No ,No ,No ,No ,Front &amp; Rear,Black ,Externally Adjustable ,No ,No ,No ,Black ,Black ,No ,Front ,No ,No ,Internal ,No ,No ,No ,Yes ,No ,No ,No ,No ,Conventional ,No ,No ,No ,No ,Conventional ,Front ,Yes ,No ,No ,No ,Analog ,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,No ,No ,No ,No ,No ,Analog ,No ,No ,Not Available ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,3,100000,
2539,Chevrolet,Tavera,Neo 3 LT- 7(C) STR BS-III,Discontinued,Compact SUV,SUV,,11.5 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1660,,5,7,3,2499,80,3900,186,1800,Manual,5,RWD,4 Cylinder Direct Injection Turbo Diesel  ,"4, Inline ",,,"2, SOHC ",No ,No ,Direct Injection ,Turbocharged ,Fixed Geometry ,No ,No ,No ,Diesel,Not Applicable,13.7,55,,,Disc ,Drum ,,,Alloy Wheels ,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Cavlar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,No ,No ,No ,No,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,With Key,No ,,Manual,Vents Only ,No ,No ,No ,No ,No ,No ,No ,Manual - Internal Only ,Co-Driver Only ,Yes ,No ,Leather,No ,No ,Manual ,Front &amp; Rear ,Manual ,No ,,Yes ,Captain Seats ,No ,Bench ,No ,No ,No ,Dual Tone ,Beige and Black ,Yes ,Full ,50:50 split ,No ,Yes ,Front &amp; Rear ,No ,Front Only ,No ,No ,No ,No ,No ,No ,Front Only,Body Coloured ,Externally Adjustable ,No ,No ,Yes ,Black ,Black ,No ,Front ,No ,No ,Internal ,No ,No ,Yes ,Yes ,No ,No ,No ,No ,Conventional ,No ,No ,No ,Front ,Conventional ,Front ,Yes ,No ,No ,No ,Analog ,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,No ,No ,No ,No ,No ,Analog ,No ,Yes ,1 Din ,No ,No ,No ,4,No ,Yes ,No ,Yes ,Yes ,No ,Yes ,No ,No ,No ,No ,3,100000,
2540,Chevrolet,Tavera,Neo 3 LT- 7(C) STR BS-IV,Discontinued,Compact SUV,SUV,,10.94 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1640,,5,7,3,1999,105,4000,263,1750,Manual,5,RWD,4 Cylinder TDCi  Diesel Engine ,"4, Inline ",,,,,,Direct Injection ,,,,,,Diesel,,13.7,55,,,Disc ,Drum ,,,,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Cavlar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,,,No ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,No ,With Key,No ,,Manual,Vents Only ,No ,No ,No ,No ,No ,,No ,No ,Co-Driver Only ,Yes ,,Leather,No ,No ,,Front &amp; Rear ,,No ,,Yes ,,,,,,,,,Yes ,Full ,50:50 split ,No ,Yes ,Front &amp; Rear ,,Front Only ,,No ,No ,No ,,,Front Only,,Externally Adjustable ,No ,No ,Yes ,Chrome ,,No ,Front ,,,Internal ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,,No ,No ,No ,Digital ,Yes ,No ,,,,,,No ,Yes ,1 Din ,,,No ,4,No ,Yes ,No ,Yes ,Yes ,No ,Yes ,No ,No ,No ,,3,100000,
2478,Chevrolet,Tavera,Neo 3 LT- 8 STR BS-III,Discontinued,Compact SUV,SUV,,11.24 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1660,,5,8,3,2499,80,3900,186,1800,Manual,5,RWD,4 Cylinder Direct Injection Turbo Diesel  ,"4, Inline ",,,"2, SOHC ",No ,No ,Direct Injection ,Turbocharged ,Fixed Geometry ,No ,No ,No ,Diesel,Not Applicable,13.7,55,,,Disc ,Drum ,Power assisted (Electric) ,,Alloy Wheels ,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Cavlar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,No ,No ,No ,No,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,With Key,No ,,Manual,Vents Only ,No ,No ,No ,No ,No ,No ,No ,Manual - Internal Only ,Co-Driver Only ,Yes ,No ,Fabric,No ,No ,Manual ,Front &amp; Rear ,Manual ,No ,,No ,Bench ,No ,Jump Seats ,No ,No ,No ,Dual Tone ,Beige and Black ,No ,Full ,No ,No ,Yes ,Front &amp; Rear ,No ,Front Only ,No ,No ,No ,No ,No ,No ,Front Only,Body Coloured ,Externally Adjustable ,No ,No ,Yes ,Black ,Black ,No ,Front ,No ,No ,Internal ,No ,No ,Yes ,Yes ,No ,No ,No ,No ,Conventional ,No ,No ,No ,Front ,Conventional ,Front ,Yes ,No ,No ,No ,Analog ,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,No ,No ,No ,No ,No ,Analog ,No ,Yes ,1 Din ,No ,No ,No ,4,No ,Yes ,No ,Yes ,Yes ,No ,Yes ,No ,No ,No ,No ,3,100000,
2541,Chevrolet,Tavera,Neo 3 LT- 8 STR BS-IV,Discontinued,Compact SUV,SUV,,10.68 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1640,,5,8,3,1999,105,4000,263,1750,Manual,5,RWD,4 Cylinder TDCi  Diesel Engine ,"4, Inline ",,,,,,Direct Injection ,,,,,,Diesel,,13.7,55,,,Disc ,Drum ,,,,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Cavlar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,,,No ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,No ,With Key,No ,,Manual,Vents Only ,No ,No ,No ,No ,No ,,No ,No ,Co-Driver Only ,Yes ,,Fabric,No ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,No ,No ,Yes ,Front &amp; Rear ,,Front Only ,,No ,No ,No ,,,Front Only,,Externally Adjustable ,No ,No ,Yes ,Chrome ,,No ,Front ,,,Internal ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,,No ,No ,No ,Digital ,Yes ,No ,,,,,,No ,Yes ,1 Din ,,,No ,4,No ,Yes ,No ,Yes ,Yes ,No ,Yes ,No ,No ,No ,,3,100000,
2538,Chevrolet,Tavera,Neo 3 LT- 9 STR BS-III,Discontinued,Compact SUV,SUV,,11.1 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1660,,5,9,3,2499,80,3900,186,1800,Manual,5,RWD,4 Cylinder Direct Injection Turbo Diesel  ,"4, Inline ",,,"2, SOHC ",No ,No ,Direct Injection ,Turbocharged ,Fixed Geometry ,No ,No ,No ,Diesel,Not Applicable,13.7,55,,,Disc ,Drum ,Manual ,,Alloy Wheels ,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Caviar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,No ,No ,No ,No,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,No ,With Key,No ,Yes ,Manual,Vents Only ,1,No ,No ,No ,No ,No ,No ,Manual - Internal Only ,Co-Driver Only ,Yes ,No ,Fabric,No ,No ,Manual ,Front &amp; Rear ,Manual ,No ,No ,No ,Bench ,No ,Jump Seats ,No ,No ,No ,Dual Tone ,Beige and Black ,No ,Full ,No ,No ,Yes ,Front &amp; Rear ,No ,Front Only ,No ,No ,No ,No ,No ,No ,Front &amp; Rear,Body Coloured ,Externally Adjustable ,No ,No ,Yes ,Black ,Black ,No ,Front ,No ,No ,Internal ,No ,No ,Yes ,Yes ,No ,No ,No ,No ,Conventional ,No ,No ,No ,Front ,Conventional ,Front ,Yes ,No ,No ,No ,Analog ,Electronic 1 Trip ,No ,No ,No ,Digital ,Yes ,No ,No ,No ,No ,No ,Analog ,No ,Yes ,1 Din ,No ,No ,No ,6,No ,Yes ,No ,Yes ,Yes ,No ,Yes ,No ,No ,No ,No ,3,100000,
2542,Chevrolet,Tavera,Neo 3 LT- 9 STR BS-IV,Discontinued,Compact SUV,SUV,,10.21 Lakhs,http://imgd.aeplcdn.com/1056x594/cw/cars/chevrolet/tavera.jpg?q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Front-three-fourth-15136.jpg?t=154851963&amp;t=154851963&amp;q=85;http://imgd.aeplcdn.com/1056x594/ec/9793/img/l/Chevrolet-Tavera-Rear-three-fourth-15137.jpg?t=154905277&amp;t=154905277&amp;q=85;http://imgd.aeplcdn.com/0x0/statics/grey.gif;,4435,1680,1765,2685,,1640,,5,9,3,1999,105,4000,263,1750,Manual,5,RWD,4 Cylinder TDCi  Diesel Engine ,"4, Inline ",,,,,,Direct Injection ,,,,,,Diesel,,13.7,55,,,Disc ,Drum ,,,,Steel ,205 / 65 R15,205 / 65 R15,Caviar Black;Cavlar Black + Linen Beige;Velvet Red;Velvet Red + Linen Beige;Sandrift Grey + Linen Beige;Switchbleade Silver;Summit White;Linen Beige;Moonbeam White + Linen Beige;Moonbeam White;,background-color:#171c1a;height:100%;background-color:#1b1917;height:100%;background-color:#6b1d23;height:100%;background-color:#810e14;height:100%;background-color:#969695;height:100%;background-color:#9a9d9f;height:100%;background-color:#a0a6a9;height:100%;background-color:#c1bb9c;height:100%;background-color:#cacccd;height:100%;background-color:#cecbc9;height:100%;,No,No ,No ,No ,,,No ,No,No ,No ,No ,,No ,No ,,No ,No ,No ,No ,With Key,No ,,Manual,Vents Only ,No ,No ,No ,No ,No ,,No ,No ,Co-Driver Only ,Yes ,,Fabric,No ,No ,,Front &amp; Rear ,,No ,,No ,,,,,,,,,No ,Full ,No ,No ,Yes ,Front &amp; Rear ,,Front Only ,,No ,No ,No ,,,Front Only,,Externally Adjustable ,No ,No ,Yes ,Chrome ,,No ,Front ,,,Internal ,No ,No ,Yes ,Yes ,No ,,,No ,Conventional ,No ,No ,No ,Front ,,,Yes ,No ,No ,No ,,,No ,No ,No ,Digital ,Yes ,No ,,,,,,No ,Yes ,1 Din ,,,No ,4,No ,Yes ,No ,Yes ,Yes ,No ,Yes ,No ,No ,No ,,3,100000,
